Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Days_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality
C4985671,Unit 307 - 501 St Clair Ave W,Casa Loma - Toronto,Condo Apt,699900,721941,2021-02-01 00:00:00,688000.0,2.0,2,1,3017.0,"Condo Apt, Apartment",812.0,,700.0,,"water,heat",77,18.0,2020-11-10 00:00:00,2021-02-01 00:00:00,2947.0,2.9,Bathurst St & St Clair Av West,"Bbqs Allowed, Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",SE,Toronto
C4928786,Unit 2110 - 151 Dan Leckie Way,Waterfront Communities C1 - Toronto,Condo Apt,579000,564375,2021-01-28 00:00:00,565000.0,1.33,1,0,1877.0,"Condo Apt, Apartment",394.0,,500.0,,"water,heat",123,29.0,2020-09-25 00:00:00,2021-01-28 00:00:00,1600.0,1.95,Bathurst &  Fort York,,SE,Toronto
C4909035,Unit 701 - 1001 Bay St,Bay Street Corridor - Toronto,Condo Apt,620000,605280,2021-01-28 00:00:00,605800.0,1.33,1,1,2399.0,"Condo Apt, Apartment",573.0,,600.0,,water,137,23.0,2020-09-11 00:00:00,2021-01-28 00:00:00,2061.0,2.16,Bay & Wellesley,"Concierge, Exercise Room, Gym, Indoor Pool, Visitor Parking",NE,Toronto
C5093508,Unit 4207 - 115 Blue Jays Way,Waterfront Communities C1 - Toronto,Condo Apt,629900,606916,2021-01-26 00:00:00,630000.0,1.33,1,0,,"Condo Apt, Apartment",,New,500.0,,,0,31.0,2021-01-25 00:00:00,2021-01-26 00:00:00,2125.0,3.83,King & Blue Jays Way,,SW,Toronto
C5090627,Unit N508 - 455 Front St E,Waterfront Communities C8 - Toronto,Condo Apt,565000,544747,2021-01-25 00:00:00,568000.0,1.0,1,1,1769.0,"Condo Apt, Apartment",454.0,,500.0,,"water,heat",4,30.0,2021-01-21 00:00:00,2021-01-25 00:00:00,2041.0,2.78,Front & Bayview,"Concierge, Guest Suites, Gym, Party/Meeting Room, Security System, Visitor Parking",N,Toronto
W5089030,325 Mcroberts Ave E,Caledonia-Fairbank - Toronto,Detached,649900,665759,2021-01-27 00:00:00,743000.0,1.0,1,0,2951.0,"Detached, 2-Storey",,,900.0,Full,,5,24.0,2021-01-20 00:00:00,2021-01-27 00:00:00,1556.0,2.2,Rogers & Caledonia,,,Toronto
C5088213,Unit 327 - 38 Cameron St,Kensington-Chinatown - Toronto,Condo Apt,620000,604363,2021-02-09 00:00:00,596000.0,1.0,1,1,2585.0,"Condo Apt, Apartment",509.0,0-5,600.0,,,6,28.0,2021-01-19 00:00:00,2021-02-09 00:00:00,1933.0,2.13,Queen & Spadina,"Concierge, Gym, Media Room, Party/Meeting Room, Rooftop Deck/Garden, Security Guard",W,Toronto
"C5085724, H4095742",Unit 612 - 170 Fort York Blvd,Waterfront Communities C1 - Toronto,Condo Apt,584900,556743,2021-01-25 00:00:00,565000.0,1.33,1,0,1931.0,"Condo Apt, Apartment",488.0,6-10,500.0,,"water,heat",10,30.0,2021-01-15 00:00:00,2021-01-25 00:00:00,1700.0,1.97,Bathurst & Lakeshore,"Bbqs Allowed, Bike Storage, Concierge, Guest Suites, Gym, Party/Meeting Room",W,Toronto
C5082004,Unit Th B - 12 Portland St,Waterfront Communities C1 - Toronto,Condo Townhouse,589000,580230,2021-01-26 00:00:00,575000.0,1.0,1,1,2165.0,"Condo Townhouse, Stacked Townhse",419.0,,500.0,,water,13,14.0,2021-01-12 00:00:00,2021-01-26 00:00:00,2249.0,3.22,Front & Portland,Gym,E,Toronto
C5081820,Unit 2206 - 5 Mariner Terr,Waterfront Communities C1 - Toronto,Condo Apt,697000,684985,2021-02-03 00:00:00,685000.0,1.33,1,1,2339.0,"Condo Apt, Apartment",528.0,,700.0,,"water,hydro,heat",13,29.0,2021-01-12 00:00:00,2021-02-03 00:00:00,2000.0,1.96,Spadina & Bremner,"Concierge, Indoor Pool, Party/Meeting Room, Recreation Room, Tennis Court, Visitor Parking",SW,Toronto
C5080399,Unit 1408 - 35 Balmuto St,Bay Street Corridor - Toronto,Condo Apt,699999,716065,2021-01-26 00:00:00,853000.0,2.33,2,1,4112.0,"Condo Apt, Apartment",961.0,6-10,900.0,Apartment,"water,heat",15,40.0,2021-01-10 00:00:00,2021-01-26 00:00:00,2565.0,1.63,Yonge & Bloor,,S,Toronto
C5076813,Unit 1307 - 80 John St,Waterfront Communities C1 - Toronto,Condo Apt,699000,658472,2021-01-26 00:00:00,669000.0,1.33,1,1,2762.0,"Condo Apt, Apartment",676.0,,600.0,,"water,heat",19,27.0,2021-01-06 00:00:00,2021-01-26 00:00:00,2150.0,1.88,King & Spadina,"Bus Ctr (Wifi Bldg), Concierge, Exercise Room, Gym, Indoor Pool, Sauna",N,Toronto
C5062920,Unit 711 - 478 King St W,Waterfront Communities C1 - Toronto,Condo Apt,568000,551966,2021-01-28 00:00:00,561200.0,1.0,1,0,1943.0,"Condo Apt, Apartment",364.0,6-10,500.0,,"water,heat",46,24.0,2020-12-10 00:00:00,2021-01-27 00:00:00,1713.0,2.29,King & Spadina,"Concierge, Guest Suites, Gym, Media Room, Party/Meeting Room",S,Toronto
C5002908,Unit 4318 - 85 Wood St,Church-Yonge Corridor - Toronto,Condo Apt,679000,659267,2021-01-26 00:00:00,675000.0,1.33,1,0,2371.0,"Condo Apt, Apartment",388.0,,500.0,,heat,57,36.0,2020-11-29 00:00:00,2021-01-25 00:00:00,1750.0,1.8,Church & Carlton,,S,Toronto
C4998658,Unit 1707 - 761 Bay St,Bay Street Corridor - Toronto,Condo Apt,696800,675416,2021-01-26 00:00:00,672000.0,1.0,1,1,2723.0,"Condo Apt, Apartment",356.0,,500.0,,"water,heat",62,29.0,2020-11-24 00:00:00,2021-01-26 00:00:00,1750.0,1.81,Bay & College,"Bus Ctr (Wifi Bldg), Concierge, Games Room, Gym, Indoor Pool, Party/Meeting Room",S,Toronto
C4997284,Unit 2303 - 2181 Yonge St,Mount Pleasant West - Toronto,Condo Apt,638800,640447,2021-01-26 00:00:00,628000.0,1.33,1,1,3182.0,"Condo Apt, Apartment",561.0,6-10,600.0,,heat,63,30.0,2020-11-23 00:00:00,2021-01-26 00:00:00,1900.0,1.72,Yonge & Eglinton,"Bus Ctr (Wifi Bldg), Car Wash, Concierge, Gym, Indoor Pool, Party/Meeting Room",S,Toronto
C4975204,Unit 3806 - 426 University Ave,University - Toronto,Condo Apt,605000,579142,2021-02-02 00:00:00,576600.0,1.0,1,0,2254.0,"Condo Apt, Apartment",411.0,0-5,500.0,,"water,heat",84,25.0,2020-11-02 00:00:00,2021-02-02 00:00:00,1908.0,2.35,University & Dundas,"Concierge, Exercise Room, Gym, Recreation Room, Security Guard",S,Toronto
C4954101,Unit 2214 - 761 Bay St,Bay Street Corridor - Toronto,Condo Apt,639000,605078,2021-01-26 00:00:00,617500.0,1.0,1,0,2531.0,"Condo Apt, Apartment",301.0,,500.0,,"water,heat",102,40.0,2020-10-15 00:00:00,2021-01-26 00:00:00,1616.0,1.84,Bay & College,"Exercise Room, Games Room, Guest Suites, Indoor Pool, Security Guard",N,Toronto
C4928178,Unit 331 - 15 Iceboat Terr,Waterfront Communities C1 - Toronto,Condo Apt,720900,695105,2021-01-26 00:00:00,673500.0,2.33,2,1,2786.0,"Condo Apt, Apartment",630.0,6-10,800.0,,"water,heat",122,30.0,2020-09-25 00:00:00,2021-01-26 00:00:00,3200.0,3.58,Spadina & Fort York,"Bbqs Allowed, Exercise Room, Games Room, Gym, Indoor Pool, Visitor Parking",E,Toronto
C5090195,Unit 2511 - 150 East Liberty St,Niagara - Toronto,Condo Apt,599000,591607,2021-01-25 00:00:00,660000.0,1.0,1,1,1991.0,"Condo Apt, Apartment",411.0,6-10,500.0,"Apartment, None","water,heat",3,24.0,2021-01-21 00:00:00,2021-01-25 00:00:00,2100.0,2.79,Strachan & East Liberty,"Bike Storage, Concierge, Gym, Party/Meeting Room, Security Guard, Visitor Parking",SW,Toronto
W5089837,Unit 107 - 250 Scarlett Rd,Rockcliffe-Smythe - Toronto,Condo Apt,599900,591333,2021-01-28 00:00:00,590000.0,2.0,2,1,1841.0,"Condo Apt, Apartment",747.0,31-50,1000.0,,"water,hydro,heat",4,31.0,2021-01-20 00:00:00,2021-01-28 00:00:00,2536.0,2.89,Scarlett Rd & Edenbridge,"Bbqs Allowed, Bike Storage, Car Wash, Gym, Outdoor Pool, Party/Meeting Room",N,Toronto
C5086131,Unit 413 - 223 St Clair Ave W,Casa Loma - Toronto,Condo Apt,599900,589424,2021-01-26 00:00:00,580000.0,1.33,1,0,2399.0,"Condo Apt, Apartment",486.0,New,600.0,,water,8,22.0,2021-01-16 00:00:00,2021-01-26 00:00:00,1702.0,1.87,Avenue Rd & St.Clair,"Concierge, Guest Suites, Media Room, Rooftop Deck/Garden, Visitor Parking",N,Toronto
C5079554,Unit 615 - 90 Queens Wharf Rd,Waterfront Communities C1 - Toronto,Condo Apt,588888,571564,2021-01-29 00:00:00,575888.0,1.0,1,0,1781.0,"Condo Apt, Apartment",353.0,0-5,500.0,,"water,heat",16,27.0,2021-01-08 00:00:00,2021-01-29 00:00:00,1933.0,2.72,Bathurst St & Fort York Blvd,"Bike Storage, Concierge, Exercise Room, Gym, Indoor Pool, Visitor Parking",N,Toronto
C5074243,Unit 3612 - 21 Iceboat Terr,Waterfront Communities C1 - Toronto,Condo Apt,578800,568652,2021-02-05 00:00:00,568000.0,1.0,1,1,2027.0,"Condo Apt, Apartment",450.0,New,500.0,,"water,heat",20,31.0,2021-01-04 00:00:00,2021-02-05 00:00:00,1850.0,2.28,Front & Spadina,,NW,Toronto
C4973044,Unit 1101 - 10 York St,Waterfront Communities C1 - Toronto,Condo Apt,699000,657415,2021-01-25 00:00:00,650000.0,1.33,1,0,2570.0,"Condo Apt, Apartment",376.0,0-5,600.0,,heat,86,26.0,2020-10-30 00:00:00,2021-01-25 00:00:00,1788.0,1.95,York & Harbour Front,"Concierge, Exercise Room, Gym, Media Room, Outdoor Pool, Party/Meeting Room",N,Toronto
C5091331,Unit 1312 - 185 Roehampton Ave,Mount Pleasant West - Toronto,Condo Apt,614000,595471,2021-01-29 00:00:00,605000.0,1.33,1,0,2399.0,"Condo Apt, Apartment",387.0,New,600.0,,,1,30.0,2021-01-22 00:00:00,2021-01-29 00:00:00,1650.0,1.89,Yonge & Eglinton,"Concierge, Guest Suites, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",SW,Toronto
C5091226,Unit 1106 - 1815 Yonge St,Mount Pleasant West - Toronto,Condo Apt,699000,717989,2021-01-26 00:00:00,800000.0,2.0,1,1,3472.0,"Condo Apt, Apartment",693.0,,700.0,,"water,heat",1,30.0,2021-01-22 00:00:00,2021-01-26 00:00:00,2214.0,1.77,Yonge & Merton,"Exercise Room, Guest Suites, Party/Meeting Room, Rooftop Deck/Garden, Security Guard, Visitor Parking",NE,Toronto
C5082100,Unit 1506 - 140 Simcoe St,Waterfront Communities C1 - Toronto,Condo Apt,579900,559211,2021-01-25 00:00:00,555000.0,1.0,1,0,1949.0,"Condo Apt, Apartment",360.0,,500.0,,"water,heat",11,30.0,2021-01-12 00:00:00,2021-01-25 00:00:00,1568.0,1.97,University & Richmond,"Concierge, Gym, Media Room, Party/Meeting Room, Rooftop Deck/Garden",N,Toronto
C5080999,Unit 3112 - 70 Temperance St,Bay Street Corridor - Toronto,Condo Apt,578000,558808,2021-02-02 00:00:00,565000.0,1.0,1,0,2297.0,"Condo Apt, Apartment",298.0,0-5,0.0,,"water,heat",15,40.0,2021-01-08 00:00:00,2021-02-02 00:00:00,1508.0,1.84,Bay & Adelaide,"Bbqs Allowed, Games Room, Guest Suites, Gym, Media Room, Party/Meeting Room",W,Toronto
W5075463,Unit 411 - 270 Scarlett Rd,Rockcliffe-Smythe - Toronto,Condo Apt,619000,619135,2021-01-25 00:00:00,580000.0,3.0,2,1,1979.0,"Condo Apt, Apartment",805.0,31-50,1200.0,,"water,hydro,heat",18,28.0,2021-01-05 00:00:00,2021-01-25 00:00:00,2556.0,2.76,Humber River- Eglinton,"Bike Storage, Car Wash, Exercise Room, Outdoor Pool, Security System, Visitor Parking",E,Toronto
C5073369,Unit 2101 - 10 Navy Wharf Crt,Waterfront Communities C1 - Toronto,Condo Apt,678800,670606,2021-02-08 00:00:00,655000.0,1.33,1,1,2300.0,"Condo Apt, Apartment",581.0,11-15,600.0,,"water,hydro,heat",21,27.0,2021-01-02 00:00:00,2021-02-08 00:00:00,1938.0,1.88,Spadina Ave & Lakeshore,"Concierge, Exercise Room, Gym, Indoor Pool, Visitor Parking",W,Toronto
C5065124,Unit 1302 - 1369 Bloor St W,Dufferin Grove - Toronto,Condo Apt,567777,570475,2021-01-28 00:00:00,553000.0,1.0,1,1,1715.0,"Condo Apt, Apartment",380.0,6-10,500.0,,"water,heat",40,7.0,2020-12-14 00:00:00,2021-01-28 00:00:00,1961.0,2.86,Bloor & Landsdowne,,SE,Toronto
E5095577,Unit 1308 - 15 Baseball Pl,South Riverdale - Toronto,Condo Apt,569000,563773,2021-01-27 00:00:00,566500.0,1.0,1,0,,"Condo Apt, Apartment",321.0,,0.0,,"water,heat",0,,2021-01-22 00:00:00,2021-01-27 00:00:00,,,Queen St E & Broadview Ave,,W,Toronto
C5091153,Unit 2908 - 318 Richmond St,Waterfront Communities C1 - Toronto,Condo Apt,684900,662581,2021-01-23 00:00:00,692000.0,1.33,1,0,2705.0,"Condo Apt, Apartment",466.0,New,600.0,,"water,heat",0,30.0,2021-01-22 00:00:00,2021-01-23 00:00:00,1900.0,1.89,Richmond & John St,"Concierge, Games Room, Guest Suites, Party/Meeting Room, Recreation Room, Sauna",S,Toronto
C5090116,Unit N224 - 455 Front St E,Waterfront Communities C8 - Toronto,Condo Apt,584900,577062,2021-02-05 00:00:00,610000.0,1.33,2,0,2219.0,"Condo Apt, Apartment",495.0,,600.0,,"water,heat",1,30.0,2021-01-21 00:00:00,2021-02-05 00:00:00,1945.0,2.3,Front & Cherry,"Bike Storage, Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",N,Toronto
C5088358,Unit 2502 - 224 King St W,Waterfront Communities C1 - Toronto,Condo Apt,569000,552494,2021-01-22 00:00:00,571000.0,1.0,1,0,1967.0,"Condo Apt, Apartment",320.0,,0.0,,"water,heat",3,30.0,2021-01-19 00:00:00,2021-01-22 00:00:00,1794.0,2.52,King St W & University Ave,"Bbqs Allowed, Concierge, Gym, Outdoor Pool, Party/Meeting Room",N,Toronto
E5083117,Unit 409 - 8 Trent Ave,East End-Danforth - Toronto,Condo Apt,639900,644453,2021-01-25 00:00:00,635000.0,2.0,2,1,3011.0,"Condo Apt, Apartment",446.0,0-5,700.0,,water,9,21.0,2021-01-13 00:00:00,2021-01-25 00:00:00,1927.0,2.08,Danforth St & Main,,E,Toronto
C5082297,Unit 3003 - 15 Iceboat Terr,Waterfront Communities C1 - Toronto,Condo Apt,560000,539301,2021-01-22 00:00:00,558000.0,1.0,1,1,1757.0,"Condo Apt, Apartment",392.0,6-10,500.0,,"water,heat",10,29.0,2021-01-12 00:00:00,2021-01-22 00:00:00,1789.0,2.47,Spadina Ave & Fort York Blvd,"Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto
C5079440,Unit 1006 - 28 Ted Rogers Way,Church-Yonge Corridor - Toronto,Condo Apt,633800,609676,2021-01-25 00:00:00,628000.0,1.33,1,0,2267.0,"Condo Apt, Apartment",505.0,6-10,600.0,,"water,heat",14,33.0,2021-01-08 00:00:00,2021-01-25 00:00:00,1855.0,1.95,Bloor & Ted Rogers Way,"Concierge, Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",W,Toronto
W5075136,Unit 1223 - 60 Heintzman St,Junction Area - Toronto,Condo Apt,569900,556707,2021-01-22 00:00:00,555000.0,1.0,1,1,1739.0,"Condo Apt, Apartment",295.0,6-10,500.0,,water,18,14.0,2021-01-04 00:00:00,2021-01-22 00:00:00,1814.0,2.81,Keele & Dundas,"Exercise Room, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",S,Toronto
C5069449,Unit 1225 - 460 Adelaide St E,Moss Park - Toronto,Condo Apt,668000,653456,2021-01-23 00:00:00,660000.0,2.0,2,0,2372.0,"Condo Apt, Apartment",456.0,0-5,700.0,,"water,heat",32,22.0,2020-12-21 00:00:00,2021-01-23 00:00:00,2669.0,3.39,Adelaide & Sherbourne,"Concierge, Exercise Room, Guest Suites, Party/Meeting Room, Rooftop Deck/Garden",W,Toronto
C5001336,Unit 1831 - 460 Adelaide St E,Moss Park - Toronto,Condo Apt,578000,538869,2021-01-23 00:00:00,542000.0,1.0,1,0,2048.0,"Condo Apt, Apartment",361.0,0-5,500.0,,"water,heat",56,22.0,2020-11-27 00:00:00,2021-01-23 00:00:00,1667.0,2.2,Adelaide & Sherbourne,"Concierge, Guest Suites, Gym, Media Room, Party/Meeting Room, Rooftop Deck/Garden",W,Toronto
C4999584,Unit 718 - 168 Simcoe St,Waterfront Communities C1 - Toronto,Condo Apt,599000,590570,2021-01-25 00:00:00,585000.0,1.0,1,1,2093.0,"Condo Apt, Apartment",631.0,,600.0,,"water,hydro,heat",59,29.0,2020-11-24 00:00:00,2021-01-25 00:00:00,1861.0,1.85,Richmond St & University Ave,"Bus Ctr (Wifi Bldg), Gym, Rooftop Deck/Garden, Sauna, Security Guard, Visitor Parking",N,Toronto
C4991506,Unit 903 - 120 Homewood Ave,North St. James Town - Toronto,Condo Apt,629000,609231,2021-01-26 00:00:00,617000.0,1.33,1,1,2333.0,"Condo Apt, Apartment",452.0,,600.0,,"water,heat",67,18.0,2020-11-16 00:00:00,2021-01-26 00:00:00,2184.0,2.68,Jarvis & Wellesley,"Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",N,Toronto
C4990093,Unit 1807 - 260 Queens Quay W,Waterfront Communities C1 - Toronto,Condo Apt,589900,581509,2021-01-22 00:00:00,575000.0,1.33,1,0,1997.0,"Condo Apt, Apartment",495.0,,700.0,,"water,heat",68,29.0,2020-11-15 00:00:00,2021-01-23 00:00:00,1964.0,2.36,Queens Quay W & Rees St,"Concierge, Exercise Room, Gym, Rooftop Deck/Garden, Security Guard",SE,Toronto
C4983583,Unit 2217 - 330 Richmond St W,Waterfront Communities C1 - Toronto,Condo Apt,650000,543738,2021-02-08 00:00:00,530000.0,1.0,1,0,,"Condo Apt, Apartment",375.0,New,500.0,,,74,23.0,2020-11-09 00:00:00,2021-02-08 00:00:00,1963.0,2.74,Richmond St W & Peter Street,"Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Security Guard",S,Toronto
C4978024,Unit 3904 - 8 Eglinton Ave E,Mount Pleasant West - Toronto,Condo Apt,618000,596123,2021-02-06 00:00:00,583000.0,1.33,1,0,2540.0,"Condo Apt, Apartment",410.0,,500.0,,,81,18.0,2020-11-02 00:00:00,2021-02-06 00:00:00,1792.0,2.07,Yonge & Eglinton,"Concierge, Exercise Room, Guest Suites, Gym, Indoor Pool, Rooftop Deck/Garden",W,Toronto
C4971242,Unit 213 - 33 Mill St,Waterfront Communities C8 - Toronto,Condo Apt,688000,656682,2021-01-22 00:00:00,630000.0,1.33,1,1,2645.0,"Condo Apt, Loft",513.0,,700.0,,"water,heat",85,20.0,2020-10-29 00:00:00,2021-01-22 00:00:00,2366.0,2.63,Front & Parliament,"Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Sauna",N,Toronto
C4955038,Unit 2906 - 21 Widmer St,Waterfront Communities C1 - Toronto,Condo Apt,759000,692954,2021-01-26 00:00:00,678000.0,1.33,2,0,2759.0,"Condo Apt, Apartment",520.0,6-10,600.0,,"water,heat",99,21.0,2020-10-15 00:00:00,2021-01-26 00:00:00,2504.0,2.56,King St & Spadina Ave,"Bike Storage, Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",NE,Toronto
C4949978,Unit 545 - 1030 King St,Niagara - Toronto,Condo Apt,649900,610203,2021-01-22 00:00:00,630000.0,1.33,1,0,2201.0,"Condo Apt, Apartment",361.0,,600.0,,water,103,19.0,2020-10-11 00:00:00,2021-01-22 00:00:00,1869.0,2.33,King & Shaw,,SE,Toronto
C4927849,Unit 1405 - 1121 Bay St,Bay Street Corridor - Toronto,Condo Apt,619000,572991,2021-01-22 00:00:00,575000.0,1.33,1,0,2375.0,"Condo Apt, Apartment",684.0,,500.0,,"water,hydro,heat",119,40.0,2020-09-25 00:00:00,2021-01-22 00:00:00,1785.0,1.48,Bay St & Bloor St,"Concierge, Gym, Party/Meeting Room, Recreation Room, Rooftop Deck/Garden, Sauna",N,Toronto
W5088710,143 Dynevor Rd,Caledonia-Fairbank - Toronto,Semi-Detached,689900,749270,2021-01-29,768800.0,3.33,2,0,2603.0,"Semi-Detached, 2-Storey",,,1300.0,Finished,,9,14.0,2021-01-19,2021-01-29,2210.0,3.02,Dufferin & Eglinton,,,Toronto
C5089174,Unit 405 - 8 The Esplanade,Waterfront Communities C8 - Toronto,Condo Apt,628888,614960,2021-01-28,615000.0,1.33,1,0,2765.0,"Condo Apt, Apartment",498.0,0-5,600.0,,"water,heat",1,31.0,2021-01-20,2021-01-28,1749.0,1.7,Yonge & Front St,"Concierge, Exercise Room, Gym, Indoor Pool, Party/Meeting Room, Sauna",W,Toronto
C5089061,Unit 3106 - 126 Simcoe St,Waterfront Communities C1 - Toronto,Condo Apt,675000,663781,2021-01-27,760188.0,1.33,1,1,2669.0,"Condo Apt, Apartment",582.0,,600.0,,"water,heat",2,30.0,2021-01-19,2021-01-27,2000.0,1.86,Adelaide & University,,N,Toronto
C5088340,Unit 1407 - 500 Sherbourne St,North St. James Town - Toronto,Condo Apt,599900,589806,2021-01-22,621000.0,1.0,1,1,2195.0,"Condo Apt, Apartment",463.0,6-10,600.0,,"water,heat",3,22.0,2021-01-18,2021-01-22,1815.0,2.14,Sherbourne & Wellesley & Bloor,"Concierge, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",S,Toronto
C5087329,Unit 919 - 10 Edgecliff Gfwy,Flemingdon Park - Toronto,Condo Apt,569000,564096,2021-01-23,540100.0,3.0,2,1,1350.0,"Condo Apt, Apartment",771.0,,1200.0,,"water,hydro,heat",3,23.0,2021-01-18,2021-01-22,2240.0,2.59,Don Mills Rd & Eglinton Ave E,"Security System, Indoor Pool, Recreation Room, Exercise Room, Sauna",NW,Toronto
"C5084174, 40055478",Unit 822 - 230 King St E,Moss Park - Toronto,Condo Apt,679000,667992,2021-01-22,660000.0,2.0,1,1,2705.0,"Condo Apt, Apartment",699.0,2005,755.0,,"water,hydro,heat",7,26.0,2021-01-14,2021-01-22,2308.0,2.18,King St E & Sherbourne,"Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Sauna, Visitor Parking",E,Toronto
C5083921,Unit 1014 - 51 East Liberty St,Niagara - Toronto,Condo Apt,569999,574536,2021-01-25,575000.0,1.0,1,0,2491.0,"Condo Apt, Apartment",395.0,0-5,600.0,Apartment,"water,heat",8,24.0,2021-01-13,2021-01-25,1603.0,1.88,Strachan Ave & East Liberty St,"Concierge, Games Room, Gym, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden",SW,Toronto
C5083273,Unit 3709 - 80 John St,Waterfront Communities C1 - Toronto,Condo Apt,599000,596509,2021-01-21,585000.0,1.0,1,0,2465.0,"Condo Apt, Apartment",522.0,,500.0,,"water,heat",8,29.0,2021-01-13,2021-01-21,1750.0,1.77,King & John,"Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden",E,Toronto
C5083064,793 Adelaide St W,Niagara - Toronto,Freehold Townhouse,699999,791106,2021-01-21,780000.0,3.0,1,0,4282.0,"Freehold Townhouse, 2-Storey",,,1300.0,Unfinished,,8,16.0,2021-01-13,2021-01-21,3458.0,4.42,Adelaide & Walnut,,,Toronto
C5078274,Unit 601 - 20 Tubman Ave,Regent Park - Toronto,Condo Apt,699900,680498,2021-01-21,702000.0,2.0,1,1,2363.0,"Condo Apt, Bachelor/Studio",507.0,0-5,700.0,,"water,heat",14,32.0,2021-01-07,2021-01-21,2204.0,2.33,Dundas St E & Tubman Ave,,SW,Toronto
C5072956,Unit 1015 - 88 Blue Jays Way,Waterfront Communities C1 - Toronto,Condo Apt,649900,647120,2021-01-21,629000.0,1.33,1,0,2945.0,"Condo Apt, Apartment",530.0,,600.0,,"water,heat",20,27.0,2021-01-01,2021-01-21,2038.0,2.08,King St West & Blue Jays Way,,N,Toronto
C5068845,Unit 3609 - 85 Queens Wharf Rd,Waterfront Communities C1 - Toronto,Condo Apt,558000,536854,2021-01-28,529400.0,1.0,1,0,2118.0,"Condo Apt, Apartment",349.0,0-5,500.0,,"water,heat",32,29.0,2020-12-20,2021-01-28,1650.0,2.23,Bathurst & Lakeshore & Spadina,"Concierge, Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",N,Toronto
C5067298,Unit 703 - 138 Princess St E,Moss Park - Toronto,Condo Apt,699000,683843,2021-01-25,630000.0,1.33,1,1,2327.0,"Condo Apt, Apartment",432.0,6-10,600.0,,water,35,21.0,2020-12-17,2021-01-25,2107.0,2.34,King St E & Princess,"Bbqs Allowed, Bike Storage, Security System, Visitor Parking",N,Toronto
C5066789,Unit 204 - 390 Cherry St,Waterfront Communities C8 - Toronto,Condo Apt,625000,621173,2021-01-22,617500.0,1.0,1,1,3940.0,"Condo Apt, 2-Storey",660.0,,600.0,,"water,heat",35,30.0,2020-12-17,2021-01-22,2051.0,1.72,Cherry Street & Mill Street,"Concierge, Guest Suites, Gym, Media Room, Outdoor Pool, Rooftop Deck/Garden",N,Toronto
C5053581,Unit 1902 - 59 East Liberty St,Niagara - Toronto,Condo Apt,595000,581782,2021-01-22,570800.0,1.0,1,1,2092.0,"Condo Apt, Apartment",429.0,,600.0,,"water,heat",51,21.0,2020-12-01,2021-01-22,1893.0,2.41,East Liberty & Strachan,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto
C5053105,Unit 228 - 51 Lower Simcoe St,Waterfront Communities C1 - Toronto,Condo Apt,579000,554753,2021-01-21,540000.0,1.0,1,0,1997.0,"Condo Apt, Apartment",410.0,,500.0,,"water,heat",51,23.0,2020-12-01,2021-01-21,1698.0,2.11,Bremner Blvd. & Simcoe St.,"Concierge, Exercise Room, Guest Suites, Party/Meeting Room, Visitor Parking",S,Toronto
C4998436,Unit 401 - 323 Richmond St E,Moss Park - Toronto,Condo Apt,550000,546419,2021-02-01,537500.0,1.0,1,1,2027.0,"Condo Apt, Apartment",473.0,,600.0,,"water,hydro,heat",59,19.0,2020-11-23,2021-02-01,1695.0,2.06,Sherbourne & Richmond,"Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Sauna, Visitor Parking",W,Toronto
